evidence_feature,family,fake_source,n_fake,n_real,effect_size,auroc,auroc_ci_lower,auroc_ci_upper,direction,corr_with_v811_fake_prob,corr_with_cam_faithfulness,n_matched_cam,resolution_confound_corr_real,resolution_confound_corr_fake,face_size_confound_corr_real,face_size_confound_corr_fake,direction_consistent_across_sources,between_source_resolution_confound_spearman
tex_lbp_uniformity,texture,df40_ddim,45,210,0.08644995255844665,0.54994708994709,0.46316137566137566,0.6304920634920635,higher-in-fake,0.20724637681159416,-0.5714285714285715,7,-0.2822286491921105,,-0.4996477207003523,0.18498023715415018,False,0.39190064095390587
tex_lbp_uniformity,texture,df40_pixart,45,210,3.296458383971835,0.9876190476190476,0.9730132275132275,0.9993650793650793,higher-in-fake,0.1281949934123847,-0.43333333333333335,9,-0.2822286491921105,,-0.4996477207003523,0.06442687747035572,False,0.39190064095390587
tex_lbp_uniformity,texture,df40_sd21,44,210,1.4481974201497818,0.8012987012987013,0.7230384199134199,0.8762040043290044,higher-in-fake,-0.05243128964059196,-0.7619047619047621,8,-0.2822286491921105,,-0.4996477207003523,0.3002114164904862,False,0.39190064095390587
tex_lbp_uniformity,texture,midjourney,45,210,0.8592229384692271,0.7517460317460317,0.6711058201058201,0.8212724867724868,higher-in-fake,0.043741765480895915,-0.26666666666666666,9,-0.2822286491921105,,-0.4996477207003523,-0.5880105401844532,False,0.39190064095390587
tex_glcm_contrast,texture,aiguard_unseen,60,210,0.08538835417519727,0.4595238095238095,0.3776884920634921,0.5499325396825396,higher-in-fake,-0.09463739927757713,0.6535714285714285,15,-0.16727189327787303,0.3055945190598618,-0.3696237972553762,-0.4060016671297584,False,-0.23896380545969867
tex_glcm_contrast,texture,stylegan2_ood,60,210,-0.27839746930917336,0.44055555555555553,0.36458531746031747,0.5161309523809523,higher-in-real,0.2845234787440956,,0,-0.16727189327787303,,-0.3696237972553762,-0.1693248124479022,False,-0.23896380545969867
tex_glcm_contrast,texture,df40_dit,44,210,-1.5162548920745313,0.08127705627705628,0.03289231601731602,0.14311147186147183,higher-in-real,-0.14094432699083861,0.7636363636363637,11,-0.16727189327787303,,-0.3696237972553762,-0.052149400986610285,False,-0.23896380545969867
tex_glcm_contrast,texture,df40_sit,45,210,-1.4964010249747983,0.08708994708994709,0.034383597883597884,0.14825661375661375,higher-in-real,-0.3413702239789196,0.5428571428571429,6,-0.16727189327787303,,-0.3696237972553762,-0.11357048748353095,False,-0.23896380545969867
tex_glcm_contrast,texture,df40_ddim,45,210,-1.218010447560755,0.13555555555555557,0.08940211640211641,0.18858201058201057,higher-in-real,-0.35968379446640314,0.42857142857142866,7,-0.16727189327787303,,-0.3696237972553762,-0.0606060606060606,False,-0.23896380545969867
tex_glcm_contrast,texture,df40_pixart,45,210,-1.5413214403521591,0.05005291005291005,0.024547619047619047,0.07947619047619046,higher-in-real,-0.37602108036890636,0.5333333333333333,9,-0.16727189327787303,,-0.3696237972553762,-0.08840579710144926,False,-0.23896380545969867
tex_glcm_contrast,texture,df40_sd21,44,210,-1.4438647181140816,0.09653679653679653,0.05227272727272727,0.14960497835497832,higher-in-real,-0.262861169837914,0.04761904761904763,8,-0.16727189327787303,,-0.3696237972553762,-0.1788583509513742,False,-0.23896380545969867
tex_glcm_contrast,texture,midjourney,45,210,0.07930164483060903,0.5535449735449736,0.4723624338624339,0.6292275132275132,higher-in-fake,0.2478260869565217,0.33333333333333337,9,-0.16727189327787303,,-0.3696237972553762,-0.4350461133069828,False,-0.23896380545969867
tex_glcm_homogeneity,texture,aiguard_unseen,60,210,-0.3673818848554221,0.4224603174603175,0.33426190476190476,0.5083353174603175,higher-in-real,0.257126979716588,-0.4428571428571427,15,-0.025312234057690817,-0.2787879823002248,-0.23801987486198015,0.2608502361767158,False,-0.062130589419521653
tex_glcm_homogeneity,texture,stylegan2_ood,60,210,-0.639924613010029,0.3376190476190476,0.26436507936507936,0.42008730158730156,higher-in-real,-0.16782439566546267,,0,-0.025312234057690817,,-0.23801987486198015,-0.04384551264240068,False,-0.062130589419521653
tex_glcm_homogeneity,texture,df40_dit,44,210,1.7758654325957246,0.8980519480519481,0.8443452380952381,0.9469751082251082,higher-in-fake,0.10711768851303734,-0.3727272727272728,11,-0.025312234057690817,,-0.23801987486198015,-0.037209302325581395,False,-0.062130589419521653
tex_glcm_homogeneity,texture,df40_sit,45,210,1.886620738740877,0.9286772486772487,0.8964021164021164,0.9582116402116402,higher-in-fake,-0.08708827404479579,-0.6,6,-0.025312234057690817,,-0.23801987486198015,0.15085638998682477,False,-0.062130589419521653
tex_glcm_homogeneity,texture,df40_ddim,45,210,0.12034761341657561,0.5255026455026455,0.43586507936507934,0.6161931216931217,higher-in-fake,0.41739130434782606,-0.5714285714285715,7,-0.025312234057690817,,-0.23801987486198015,0.055335968379446626,False,-0.062130589419521653
tex_glcm_homogeneity,texture,df40_pixart,45,210,1.9843234372042167,0.9464550264550264,0.9173465608465609,0.9700529100529101,higher-in-fake,0.11778656126482213,-0.75,9,-0.025312234057690817,,-0.23801987486198015,-0.4679841897233201,False,-0.062130589419521653
tex_glcm_homogeneity,texture,df40_sd21,44,210,1.6324942869126633,0.8820346320346321,0.8271320346320347,0.9290205627705628,higher-in-fake,0.24002818886539815,-0.09523809523809526,8,-0.025312234057690817,,-0.23801987486198015,-0.29682875264270614,False,-0.062130589419521653
tex_glcm_homogeneity,texture,midjourney,45,210,-0.48749480890677765,0.351005291005291,0.2696269841269841,0.43206613756613754,higher-in-real,0.002635046113306983,0.11666666666666665,9,-0.025312234057690817,,-0.23801987486198015,0.24650856389986822,False,-0.062130589419521653
tex_glcm_energy,texture,aiguard_unseen,60,210,-0.42271515729905795,0.35325396825396826,0.26863888888888887,0.4280178571428571,higher-in-real,0.2601278132814671,-0.34642857142857136,15,-0.18086794430534953,-0.16083922055782202,-0.3878963142121037,0.26301750486246184,False,-0.014337828327581924
tex_glcm_energy,texture,stylegan2_ood,60,210,-0.5901070110095659,0.30317460317460315,0.2290198412698413,0.38785714285714284,higher-in-real,-0.15948874687413173,,0,-0.18086794430534953,,-0.3878963142121037,-0.11547652125590442,False,-0.014337828327581924
tex_glcm_energy,texture,df40_dit,44,210,0.7762444111112664,0.7363636363636363,0.6595211038961039,0.8103896103896104,higher-in-fake,0.1682875264270613,-0.21818181818181823,11,-0.18086794430534953,,-0.3878963142121037,-0.16913319238900634,False,-0.014337828327581924
tex_glcm_energy,texture,df40_sit,45,210,0.7096282118728009,0.728042328042328,0.6585925925925926,0.796515873015873,higher-in-fake,-0.14150197628458497,-0.2571428571428572,6,-0.18086794430534953,,-0.3878963142121037,0.283399209486166,False,-0.014337828327581924
tex_glcm_energy,texture,df40_ddim,45,210,-0.5673168113571124,0.33534391534391533,0.262521164021164,0.4141825396825397,higher-in-real,0.21673254281949936,-0.7500000000000002,7,-0.18086794430534953,,-0.3878963142121037,0.09538866930171275,False,-0.014337828327581924
tex_glcm_energy,texture,df40_pixart,45,210,1.4444249362635737,0.8377777777777777,0.7751269841269841,0.8906878306878306,higher-in-fake,0.11818181818181817,-0.4666666666666666,9,-0.18086794430534953,,-0.3878963142121037,-0.478129117259552,False,-0.014337828327581924
tex_glcm_energy,texture,df40_sd21,44,210,0.45295470168813873,0.6349567099567099,0.5577895021645022,0.7147510822510823,higher-in-fake,0.16053558844256516,0.07142857142857144,8,-0.18086794430534953,,-0.3878963142121037,-0.4195912614517266,False,-0.014337828327581924
tex_glcm_energy,texture,midjourney,45,210,-0.6044857177813537,0.3094179894179894,0.23447619047619048,0.3887830687830688,higher-in-real,0.1820816864295125,0.33333333333333337,9,-0.18086794430534953,,-0.3878963142121037,0.12555994729907774,False,-0.014337828327581924
tex_highpass_energy,texture,aiguard_unseen,60,210,0.40847149991870385,0.5592857142857143,0.47721626984126986,0.6496865079365078,higher-in-fake,-0.2910808557932759,0.6,15,-0.09258955861156974,0.3109558264117892,-0.0952323991797676,-0.4691303139761045,False,-0.10514407440226743
tex_highpass_energy,texture,stylegan2_ood,60,210,0.27194835637947073,0.584920634920635,0.5052281746031746,0.6649265873015873,higher-in-fake,0.16343428730202836,,0,-0.09258955861156974,,-0.0952323991797676,-0.15843289802722982,False,-0.10514407440226743
tex_highpass_energy,texture,df40_dit,44,210,-2.1823313079458706,0.038852813852813854,0.015584415584415584,0.06861471861471861,higher-in-real,-0.2241014799154334,0.6454545454545455,11,-0.09258955861156974,,-0.0952323991797676,-0.07935165609584215,False,-0.10514407440226743
tex_highpass_energy,texture,df40_sit,45,210,-2.2359967760948707,0.0380952380952381,0.011005291005291006,0.0745,higher-in-real,-0.31146245059288535,0.6571428571428573,6,-0.09258955861156974,,-0.0952323991797676,-0.20368906455862978,False,-0.10514407440226743
tex_highpass_energy,texture,df40_ddim,45,210,-1.0083834623642172,0.22835978835978835,0.1622195767195767,0.3021534391534391,higher-in-real,-0.4591567852437417,0.5,7,-0.09258955861156974,,-0.0952323991797676,-0.057444005270092226,False,-0.10514407440226743
tex_highpass_energy,texture,df40_pixart,45,210,-2.422527120075523,0.00962962962962963,0.0019047619047619048,0.01926190476190476,higher-in-real,-0.37891963109354404,0.45,9,-0.09258955861156974,,-0.0952323991797676,-0.06310935441370223,False,-0.10514407440226743
tex_highpass_energy,texture,df40_sd21,44,210,-2.124408676421561,0.046103896103896105,0.02023809523809524,0.08031114718614718,higher-in-real,-0.3102184637068358,0.023809523809523815,8,-0.09258955861156974,,-0.0952323991797676,-0.09048625792811839,False,-0.10514407440226743
tex_highpass_energy,texture,midjourney,45,210,0.13708357273463587,0.5593650793650794,0.48008730158730156,0.6408544973544974,higher-in-fake,0.21251646903820817,0.2833333333333333,9,-0.09258955861156974,,-0.0952323991797676,-0.3051383399209486,False,-0.10514407440226743
tex_autocorr_peak_sharpness,texture,aiguard_unseen,60,210,0.459114807325149,0.6231746031746032,0.5448035714285714,0.6982599206349206,higher-in-fake,-0.0988607946651848,0.017857142857142853,15,0.2518147819627667,0.2787879823002248,0.445139071454861,-0.2554598499583218,True,0.6308644464136046
tex_autocorr_peak_sharpness,texture,stylegan2_ood,60,210,0.730018977490948,0.72,0.6495892857142858,0.7936646825396825,higher-in-fake,-0.055904417893859415,,0,0.2518147819627667,,0.445139071454861,-0.020283412058905256,True,0.6308644464136046
tex_autocorr_peak_sharpness,texture,df40_dit,44,210,0.36854217233835707,0.3647186147186147,0.2596266233766234,0.4715746753246753,higher-in-fake,0.13784355179704016,-0.3272727272727273,11,0.2518147819627667,,0.445139071454861,-0.20831571529245949,True,0.6308644464136046
tex_autocorr_peak_sharpness,texture,df40_sit,45,210,0.41370363950136946,0.5031746031746032,0.4036719576719577,0.6086190476190475,higher-in-fake,0.04716732542819499,0.6,6,0.2518147819627667,,0.445139071454861,0.19710144927536227,True,0.6308644464136046
tex_autocorr_peak_sharpness,texture,df40_ddim,45,210,0.5418474047481857,0.6708994708994709,0.6013571428571428,0.7433862433862434,higher-in-fake,0.2913043478260869,0.14285714285714288,7,0.2518147819627667,,0.445139071454861,-0.11673254281949934,True,0.6308644464136046
tex_autocorr_peak_sharpness,texture,df40_pixart,45,210,0.7497633937388843,0.5878306878306878,0.4760820105820106,0.6954603174603174,higher-in-fake,0.21673254281949936,-0.16666666666666669,9,0.2518147819627667,,0.445139071454861,0.20724637681159416,True,0.6308644464136046
tex_autocorr_peak_sharpness,texture,df40_sd21,44,210,0.7728978844495556,0.5581168831168831,0.4455384199134199,0.6685064935064935,higher-in-fake,-0.02903453136011275,-0.14285714285714288,8,0.2518147819627667,,0.445139071454861,0.21818181818181817,True,0.6308644464136046
tex_autocorr_peak_sharpness,texture,midjourney,45,210,0.8766905793863562,0.7048677248677249,0.6188888888888888,0.7832195767195766,higher-in-fake,0.04268774703557312,-0.5166666666666667,9,0.2518147819627667,,0.445139071454861,-0.3913043478260869,True,0.6308644464136046
lm_symmetry_score,landmark_geometry,aiguard_unseen,60,209,0.2852203847466669,0.5684210526315789,0.4813098086124402,0.6592523923444976,higher-in-fake,-0.053514865240344545,-0.23571428571428568,15,-0.12748000080658609,0.20909098672516857,-0.19385877280614122,0.15693248124479026,False,-0.7599049013618417
lm_symmetry_score,landmark_geometry,stylegan2_ood,60,209,-0.009527050990079639,0.49003189792663476,0.4081200159489633,0.5724122807017544,higher-in-real,-0.01806057238121701,,0,-0.12748000080658609,,-0.19385877280614122,0.40533481522645187,False,-0.7599049013618417
lm_symmetry_score,landmark_geometry,df40_dit,44,209,0.19304953275959444,0.544367116137451,0.4501739886907351,0.6370215311004785,higher-in-fake,0.3154334038054968,0.16363636363636366,11,-0.12748000080658609,,-0.19385877280614122,0.16476391825229036,False,-0.7599049013618417
lm_symmetry_score,landmark_geometry,df40_sit,45,209,0.29611999445442766,0.5818181818181818,0.4825730994152047,0.6754199893673577,higher-in-fake,-0.0028985507246376808,-0.2571428571428572,6,-0.12748000080658609,,-0.19385877280614122,0.2978919631093544,False,-0.7599049013618417
lm_symmetry_score,landmark_geometry,df40_ddim,45,209,0.07074429290303544,0.4930356193514088,0.39382775119617225,0.5976182881446038,higher-in-fake,0.022002635046113304,0.21428571428571433,7,-0.12748000080658609,,-0.19385877280614122,0.2878787878787879,False,-0.7599049013618417
lm_symmetry_score,landmark_geometry,df40_pixart,45,209,-0.7538943506932897,0.2860180754917597,0.20976608187134502,0.36087187666135034,higher-in-real,0.042292490118577074,0.43333333333333335,9,-0.12748000080658609,,-0.19385877280614122,0.09525691699604742,False,-0.7599049013618417
lm_symmetry_score,landmark_geometry,df40_sd21,44,209,-0.6201998912285863,0.30208786428882123,0.22552740321879078,0.39084656372335796,higher-in-real,-0.04129668780831571,-0.1666666666666667,8,-0.12748000080658609,,-0.19385877280614122,0.12473572938689216,False,-0.7599049013618417
lm_symmetry_score,landmark_geometry,midjourney,45,209,-1.2374258513124918,0.10919723551302499,0.06219829877724614,0.1620494417862839,higher-in-real,-0.14598155467720683,0.2333333333333333,9,-0.12748000080658609,,-0.19385877280614122,-0.008695652173913042,False,-0.7599049013618417
lm_interocular_over_facewidth,landmark_geometry,aiguard_unseen,60,209,-0.5525929380893351,0.3543062200956938,0.27184808612440187,0.4409110845295056,higher-in-real,-0.1549319255348708,0.028571428571428564,15,-0.028126924626931053,-0.134032683798185,0.07786949892213049,-0.16282300639066408,False,0.559175304775695
lm_interocular_over_facewidth,landmark_geometry,stylegan2_ood,60,209,-0.13375853040538002,0.45901116427432215,0.3829884370015949,0.5366048644338117,higher-in-real,0.05340372325646014,,0,-0.028126924626931053,,0.07786949892213049,-0.7078632953598224,False,0.559175304775695
lm_interocular_over_facewidth,landmark_geometry,df40_dit,44,209,-0.2465304670919328,0.438560243584167,0.34514734667246627,0.5266528925619834,higher-in-real,-0.08132487667371388,0.21818181818181823,11,-0.028126924626931053,,0.07786949892213049,-0.3276955602536998,False,0.559175304775695
lm_interocular_over_facewidth,landmark_geometry,df40_sit,45,209,-0.1428109112854931,0.49005847953216375,0.38467836257309945,0.5846650717703349,higher-in-real,0.012252964426877469,0.6,6,-0.028126924626931053,,0.07786949892213049,-0.19433465085638996,False,0.559175304775695
lm_interocular_over_facewidth,landmark_geometry,df40_ddim,45,209,-0.14274574593137307,0.4715576820839979,0.3743407761828815,0.5620520999468368,higher-in-real,0.05375494071146245,0.3571428571428572,7,-0.028126924626931053,,0.07786949892213049,-0.47417654808959153,False,0.559175304775695
lm_interocular_over_facewidth,landmark_geometry,df40_pixart,45,209,0.5133159342727749,0.6377458798511431,0.5543753322700691,0.7169696969696969,higher-in-fake,0.06930171277997364,-0.21666666666666667,9,-0.028126924626931053,,0.07786949892213049,0.08405797101449275,False,0.559175304775695
lm_interocular_over_facewidth,landmark_geometry,df40_sd21,44,209,0.4348188217870857,0.6251631143975641,0.5367469551979122,0.7089277946933449,higher-in-fake,0.08992248062015504,0.28571428571428575,8,-0.028126924626931053,,0.07786949892213049,-0.08104298801973221,False,0.559175304775695
lm_interocular_over_facewidth,landmark_geometry,midjourney,45,209,0.6621317649916939,0.7053694843168528,0.6345560871876661,0.7691892610313662,higher-in-fake,-0.03241106719367589,0.2833333333333333,9,-0.028126924626931053,,0.07786949892213049,0.30382081686429513,False,0.559175304775695
lm_mouthwidth_over_interocular,landmark_geometry,aiguard_unseen,60,209,0.1904231263484889,0.5688197767145136,0.4893062200956938,0.6465111642743222,higher-in-fake,-0.005168102250625175,-0.3142857142857143,15,-0.037477529255043156,0.1501166058539672,0.18048136074451862,-0.13503751041956102,False,-0.29153584266083243
lm_mouthwidth_over_interocular,landmark_geometry,stylegan2_ood,60,209,0.24045233968380844,0.5790271132376396,0.49842703349282297,0.6582216905901116,higher-in-fake,0.14948596832453462,,0,-0.037477529255043156,,0.18048136074451862,0.2672409002500695,False,-0.29153584266083243
lm_mouthwidth_over_interocular,landmark_geometry,df40_dit,44,209,-0.9719542784000552,0.22379295345802522,0.17137614180078295,0.2823129621574597,higher-in-real,0.14545454545454545,0.15454545454545454,11,-0.037477529255043156,,0.18048136074451862,0.3547568710359408,False,-0.29153584266083243
lm_mouthwidth_over_interocular,landmark_geometry,df40_sit,45,209,-0.8110255598285095,0.2686868686868687,0.20286018075491757,0.331967038809144,higher-in-real,-0.28998682476943344,0.2571428571428572,6,-0.037477529255043156,,0.18048136074451862,0.05098814229249011,False,-0.29153584266083243
lm_mouthwidth_over_interocular,landmark_geometry,df40_ddim,45,209,-0.08827513751715715,0.4712387028176502,0.38702551834130783,0.558341307814992,higher-in-real,0.05072463768115942,0.25,7,-0.037477529255043156,,0.18048136074451862,0.47971014492753616,False,-0.29153584266083243
lm_mouthwidth_over_interocular,landmark_geometry,df40_pixart,45,209,-0.2824410622611417,0.4256246677299309,0.3469112174375332,0.5044152046783625,higher-in-real,0.03992094861660079,0.06666666666666667,9,-0.037477529255043156,,0.18048136074451862,-0.07351778656126481,False,-0.29153584266083243
lm_mouthwidth_over_interocular,landmark_geometry,df40_sd21,44,209,-1.1118529520616518,0.1951935624184428,0.14102870813397128,0.25252283601565895,higher-in-real,-0.2559548978153629,-0.2380952380952381,8,-0.037477529255043156,,0.18048136074451862,0.17984496124031008,False,-0.29153584266083243
lm_mouthwidth_over_interocular,landmark_geometry,midjourney,45,209,-0.7351360059245421,0.2910154173312068,0.22599946836788942,0.36470760233918126,higher-in-real,0.011989459815546772,0.0,9,-0.037477529255043156,,0.18048136074451862,-0.2496706192358366,False,-0.29153584266083243
lm_pose_yaw_proxy,landmark_geometry,aiguard_unseen,60,209,0.2655675362970655,0.5718500797448166,0.48252990430622006,0.6556917862838916,higher-in-fake,0.13564879133092528,-0.039285714285714285,15,-0.13154007785629795,0.058974380871201396,0.017523266207476736,0.10325090302861907,False,0.03823420887355179
lm_pose_yaw_proxy,landmark_geometry,stylegan2_ood,60,209,0.3773846909171114,0.6104465709728868,0.5247826953748006,0.6874003189792663,higher-in-fake,-0.03367602111697694,,0,-0.13154007785629795,,0.017523266207476736,0.12003334259516535,False,0.03823420887355179
lm_pose_yaw_proxy,landmark_geometry,df40_dit,44,209,0.1884144327307981,0.5725315354501957,0.4774820574162679,0.659215963462375,higher-in-fake,0.2510218463706836,-0.17272727272727276,11,-0.13154007785629795,,0.017523266207476736,-0.09612403100775192,False,0.03823420887355179
lm_pose_yaw_proxy,landmark_geometry,df40_sit,45,209,-0.29504346982006857,0.43402445507708665,0.33269005847953215,0.532177033492823,higher-in-real,0.2067193675889328,0.6,6,-0.13154007785629795,,0.017523266207476736,-0.11462450592885375,False,0.03823420887355179
lm_pose_yaw_proxy,landmark_geometry,df40_ddim,45,209,-0.085107871582956,0.4818713450292398,0.3832961190855928,0.5870547581073896,higher-in-real,0.10500658761528325,-0.10714285714285716,7,-0.13154007785629795,,0.017523266207476736,0.08616600790513831,False,0.03823420887355179
lm_pose_yaw_proxy,landmark_geometry,df40_pixart,45,209,0.18031637848209586,0.5872408293460925,0.5133386496544391,0.66085326953748,higher-in-fake,-0.1458498023715415,0.09999999999999999,9,-0.13154007785629795,,0.017523266207476736,0.03175230566534914,False,0.03823420887355179
lm_pose_yaw_proxy,landmark_geometry,df40_sd21,44,209,0.16623328310401755,0.5887342322749022,0.5097542409743367,0.6658411265767725,higher-in-fake,0.015926708949964764,0.3333333333333334,8,-0.13154007785629795,,0.017523266207476736,0.24735729386892175,False,0.03823420887355179
lm_pose_yaw_proxy,landmark_geometry,midjourney,45,209,0.03948645042469598,0.5498139287612972,0.482177033492823,0.6176555023923445,higher-in-fake,0.11396574440052701,0.38333333333333336,9,-0.13154007785629795,,0.017523266207476736,0.22938076416337283,False,0.03823420887355179
bnd_boundary_edge_contrast,boundary,aiguard_unseen,53,185,-0.1410479700711217,0.4268230494645589,0.33682814890362056,0.51455124936257,higher-in-real,-0.24979841960974036,0.4945054945054946,15,-0.29144099874392526,,-0.3403832303551799,-0.2958393807450411,False,-0.16727466382178907
bnd_boundary_edge_contrast,boundary,stylegan2_ood,55,185,-0.3121912747538142,0.41906633906633906,0.3414226044226044,0.49150859950859954,higher-in-real,0.29148629148629157,,0,-0.29144099874392526,,-0.3403832303551799,-0.182972582972583,False,-0.16727466382178907
bnd_boundary_edge_contrast,boundary,df40_dit,44,185,-1.7132644267096266,0.0773955773955774,0.03881756756756757,0.12458538083538082,higher-in-real,-0.20098661028893586,0.5909090909090909,11,-0.29144099874392526,,-0.3403832303551799,-0.1310782241014799,False,-0.16727466382178907
bnd_boundary_edge_contrast,boundary,df40_sit,43,185,-1.862081156152535,0.052294154619736015,0.0251414204902577,0.08409805153991201,higher-in-real,-0.0480217456961643,0.5428571428571429,6,-0.29144099874392526,,-0.3403832303551799,-0.14950166112956811,False,-0.16727466382178907
bnd_boundary_edge_contrast,boundary,df40_ddim,41,185,-0.9894239830703514,0.22386288727752143,0.15132168754119973,0.30299604482531306,higher-in-real,-0.29686411149825787,-0.07142857142857144,7,-0.29144099874392526,,-0.3403832303551799,-0.26655052264808365,False,-0.16727466382178907
bnd_boundary_edge_contrast,boundary,df40_pixart,29,185,-1.308035078890666,0.10512581547064306,0.06503261882572227,0.15041938490214352,higher-in-real,-0.11428571428571425,-0.4285714285714286,9,-0.29144099874392526,,-0.3403832303551799,-0.25615763546798026,False,-0.16727466382178907
bnd_boundary_edge_contrast,boundary,df40_sd21,24,185,-1.6800190193882953,0.06486486486486487,0.02634009009009009,0.11780968468468467,higher-in-real,-0.2495652173913043,,8,-0.29144099874392526,,-0.3403832303551799,-0.20608695652173914,False,-0.16727466382178907
bnd_boundary_edge_contrast,boundary,midjourney,42,185,0.6315933708194039,0.6724581724581724,0.5704665379665379,0.7668082368082367,higher-in-fake,0.20638521999837942,-0.6190476190476191,9,-0.29144099874392526,,-0.3403832303551799,-0.6852767198768334,False,-0.16727466382178907
bnd_ring_texture_diff,boundary,aiguard_unseen,53,185,-0.10094540041248208,0.4842427332993371,0.40457929627740946,0.5596608873023967,higher-in-real,-0.28680857926140946,0.24395604395604395,15,0.16887016251012454,,-0.11087335582426748,0.13280116110304788,False,-0.10514407440226743
bnd_ring_texture_diff,boundary,stylegan2_ood,55,185,0.2974023188391233,0.6011793611793612,0.5258746928746929,0.6805945945945946,higher-in-fake,0.20490620490620495,,0,0.16887016251012454,,-0.11087335582426748,0.05584415584415585,False,-0.10514407440226743
bnd_ring_texture_diff,boundary,df40_dit,44,185,-0.4391129068725439,0.3331695331695332,0.2442199017199017,0.43046990171990174,higher-in-real,-0.08837209302325581,0.45454545454545453,11,0.16887016251012454,,-0.11087335582426748,0.035940803382663845,False,-0.10514407440226743
bnd_ring_texture_diff,boundary,df40_sit,43,185,-0.5369075851896071,0.34908862350722814,0.26447517284726585,0.4382306725329981,higher-in-real,-0.3044397463002114,-0.6,6,0.16887016251012454,,-0.11087335582426748,-0.006795530051344006,False,-0.10514407440226743
bnd_ring_texture_diff,boundary,df40_ddim,41,185,-0.5834128436674897,0.34462755438365195,0.2673698088332235,0.4291628213579433,higher-in-real,0.26933797909407675,0.3571428571428572,7,0.16887016251012454,,-0.11087335582426748,-0.01637630662020906,False,-0.10514407440226743
bnd_ring_texture_diff,boundary,df40_pixart,29,185,0.06821922992728091,0.5286113699906804,0.4260810810810811,0.6389655172413793,higher-in-fake,-0.1172413793103448,-0.3142857142857143,9,0.16887016251012454,,-0.11087335582426748,-0.06403940886699507,False,-0.10514407440226743
bnd_ring_texture_diff,boundary,df40_sd21,24,185,-0.26605849101427315,0.44166666666666665,0.3380574324324324,0.5495495495495496,higher-in-real,0.14869565217391303,,8,0.16887016251012454,,-0.11087335582426748,0.2434782608695652,False,-0.10514407440226743
bnd_ring_texture_diff,boundary,midjourney,42,185,-0.874510102767986,0.25302445302445303,0.18775418275418274,0.32329794079794083,higher-in-real,0.19714771898549552,-0.2142857142857143,9,0.16887016251012454,,-0.11087335582426748,-0.035734543391945546,False,-0.10514407440226743
bnd_ring_mean_diff,boundary,aiguard_unseen,53,185,0.021546455865523548,0.5166751657317695,0.43383987761346254,0.6082610912799592,higher-in-fake,0.295355587808418,-0.27912087912087913,15,-0.05730135477645817,,0.19627004283385774,0.05749072730204805,False,0.41579702149987574
bnd_ring_mean_diff,boundary,stylegan2_ood,55,185,0.2987334609722952,0.5881081081081081,0.5030859950859952,0.6785429975429975,higher-in-fake,0.09978354978354981,,0,-0.05730135477645817,,0.19627004283385774,0.21724386724386732,False,0.41579702149987574
bnd_ring_mean_diff,boundary,df40_dit,44,185,-0.3036898967224786,0.4296068796068796,0.3468058968058968,0.518470515970516,higher-in-real,-0.0599013389711064,-0.009090909090909092,11,-0.05730135477645817,,0.19627004283385774,-0.1680056377730796,False,0.41579702149987574
bnd_ring_mean_diff,boundary,df40_sit,43,185,-0.11640062964891389,0.4795725958516656,0.3886737900691389,0.5698491514770584,higher-in-real,0.2612503775294473,0.08571428571428573,6,-0.05730135477645817,,0.19627004283385774,-0.0066445182724252485,False,0.41579702149987574
bnd_ring_mean_diff,boundary,df40_ddim,41,185,-0.29079950131149196,0.42109426499670405,0.32398483849703363,0.5103592617007251,higher-in-real,0.22491289198606274,0.642857142857143,7,-0.05730135477645817,,0.19627004283385774,-0.011498257839721256,False,0.41579702149987574
bnd_ring_mean_diff,boundary,df40_pixart,29,185,0.29350990019307815,0.6164026095060577,0.5125535880708295,0.7103494874184529,higher-in-fake,0.03940886699507388,-0.3142857142857143,9,-0.05730135477645817,,0.19627004283385774,0.18275862068965515,False,0.41579702149987574
bnd_ring_mean_diff,boundary,df40_sd21,24,185,0.25730060891210105,0.5641891891891891,0.43892454954954957,0.6842398648648649,higher-in-fake,0.09739130434782609,,8,-0.05730135477645817,,0.19627004283385774,0.3678260869565217,False,0.41579702149987574
bnd_ring_mean_diff,boundary,midjourney,42,185,0.15170188356291756,0.5455598455598456,0.4438867438867439,0.6422329472329472,higher-in-fake,0.2929260189611863,-0.5714285714285715,9,-0.05730135477645817,,0.19627004283385774,-0.21691921238149262,False,0.41579702149987574
