id,source,ftype,source_stem,lab_deltaE_mean,lab_deltaE_median,changed_pixel_proportion,face_region_changed_proportion,eye_region_changed_proportion,face_region_coverage_of_changed_pixels,eye_region_coverage_of_changed_pixels,fft_logmag_diff_mean,fft_logmag_diff_std,fft_logmag_diff_absmean,image_width,image_height,face_bbox_w,face_bbox_h,face_bbox_area_frac
repl0052_smoothing_medium,DF40-cdf-sd2.1,smoothing_medium,Celeb-real_id41_0008_116,1.5001592636108398,1.0,0.19133377075195312,0.20273057371096587,0.2591712577351889,0.27828618139043404,0.19789859840102078,-0.013640664517879486,0.8667088747024536,0.6469501852989197,512,512,268.57415771484375,310.3630676269531,0.31797599591714487
repl0052_whitening_medium,DF40-cdf-sd2.1,whitening_medium,Celeb-real_id41_0008_116,19.333707809448242,18.055469512939453,0.9999961853027344,1.0,1.0,0.26264290864146667,0.14609964790209923,-0.026670336723327637,0.8334715366363525,0.6160041093826294,512,512,268.57415771484375,310.3630676269531,0.31797599591714487
repl0052_eye_enlarging,DF40-cdf-sd2.1,eye_enlarging,Celeb-real_id41_0008_116,0.25223004817962646,0.0,0.03470611572265625,0.12546114742193173,0.2372385701976553,0.9494394372389536,0.998681028797538,6.160241173347458e-05,0.4988570511341095,0.3320211172103882,512,512,268.57415771484375,310.3630676269531,0.31797599591714487
repl0052_face_reshaping,DF40-cdf-sd2.1,face_reshaping,Celeb-real_id41_0008_116,0.47685325145721436,0.0,0.046245574951171875,0.09478576615831517,0.12334525705632,0.5383155984492287,0.3896725233028128,0.000522875227034092,0.4673636853694916,0.3091544210910797,512,512,268.57415771484375,310.3630676269531,0.31797599591714487
repl0053_smoothing_medium,DF40-cdf-sd2.1,smoothing_medium,YouTube-real_00159_432,1.1625750064849854,1.0,0.14403533935546875,0.18146322971948445,0.19951676062987753,0.5071243180253191,0.3805286296943694,0.025923416018486023,0.8289618492126465,0.61117023229599,512,512,406.63458251953125,438.53997802734375,0.6802578769045766
repl0053_whitening_medium,DF40-cdf-sd2.1,whitening_medium,YouTube-real_00159_432,19.480762481689453,18.027755737304688,1.0,1.0,1.0,0.40252685546875,0.27471160888671875,-0.008959331549704075,0.8147397041320801,0.5953240990638733,512,512,406.63458251953125,438.53997802734375,0.6802578769045766
repl0053_eye_enlarging,DF40-cdf-sd2.1,eye_enlarging,YouTube-real_00159_432,0.8937340378761292,0.0,0.07475662231445312,0.18491281273692192,0.27212764184741856,0.9956626014185844,1.0,0.005436563864350319,0.6461730599403381,0.4536173939704895,512,512,406.63458251953125,438.53997802734375,0.6802578769045766
repl0053_face_reshaping,DF40-cdf-sd2.1,face_reshaping,YouTube-real_00159_432,0.625271201133728,0.0,0.0304412841796875,0.03260993176648976,0.06670925097897631,0.431203007518797,0.6020050125313283,0.011618985794484615,0.47113537788391113,0.3064868152141571,512,512,406.63458251953125,438.53997802734375,0.6802578769045766
repl0054_smoothing_medium,DF40-cdf-sd2.1,smoothing_medium,Celeb-real_id1_0000_310,2.848665714263916,2.2360680103302,0.4297370910644531,0.23357716071301754,0.28978228368529246,0.1751750952038561,0.11011690767223244,-0.46176546812057495,0.9003417491912842,0.7805249094963074,512,512,290.35260009765625,356.9185791015625,0.3953256128894793
repl0054_whitening_medium,DF40-cdf-sd2.1,whitening_medium,Celeb-real_id1_0000_310,19.31305694580078,19.0,0.9996147155761719,1.0,1.0,0.3224127337879661,0.16336250157416912,-0.08758598566055298,0.7628452777862549,0.556423544883728,512,512,290.35260009765625,356.9185791015625,0.3953256128894793
repl0054_eye_enlarging,DF40-cdf-sd2.1,eye_enlarging,Celeb-real_id1_0000_310,0.3413417637348175,0.0,0.04485321044921875,0.1354543948109746,0.2746449261820221,0.9732947780234734,0.9999149515223678,0.0019771638326346874,0.38552072644233704,0.24199162423610687,512,512,290.35260009765625,356.9185791015625,0.3953256128894793
repl0054_face_reshaping,DF40-cdf-sd2.1,face_reshaping,Celeb-real_id1_0000_310,0.5992905497550964,0.0,0.043949127197265625,0.0744857136093554,0.07771911792188375,0.546219946185227,0.28877701588403787,-0.0009085225174203515,0.3759790360927582,0.23753267526626587,512,512,290.35260009765625,356.9185791015625,0.3953256128894793
repl0055_smoothing_medium,DF40-cdf-pixart,smoothing_medium,Celeb-real_id35_0006_043,0.7312077283859253,0.0,0.0641622543334961,0.06358009978495084,0.06583502204730807,0.3528738536541863,0.2168135673835818,-0.0687919333577156,0.8858732581138611,0.671592652797699,1024,1024,601.822021484375,750.7981567382812,0.43091474954125886
repl0055_whitening_medium,DF40-cdf-pixart,whitening_medium,Celeb-real_id35_0006_043,24.343801498413086,26.019224166870117,0.9999923706054688,0.9999785754265499,0.9999729203995144,0.3560999382014328,0.21130055466121414,0.018003007397055626,0.8838066458702087,0.6683900952339172,1024,1024,601.822021484375,750.7981567382812,0.43091474954125886
repl0055_eye_enlarging,DF40-cdf-pixart,eye_enlarging,Celeb-real_id35_0006_043,0.4159311354160309,0.0,0.05771064758300781,0.16200191214318044,0.27311582396454376,0.9996364477641537,1.0,0.005950638093054295,0.6496370434761047,0.46098238229751587,1024,1024,601.822021484375,750.7981567382812,0.43091474954125886
repl0055_face_reshaping,DF40-cdf-pixart,face_reshaping,Celeb-real_id35_0006_043,0.30987870693206787,0.0,0.0176239013671875,0.024008912622555254,0.060563526486105905,0.4851190476190476,0.7261363636363637,0.007724398747086525,0.3893633186817169,0.24966387450695038,1024,1024,601.822021484375,750.7981567382812,0.43091474954125886
repl0056_smoothing_medium,DF40-cdf-pixart,smoothing_medium,YouTube-real_00285_129,0.8905551433563232,0.0,0.09880733489990234,0.06322269850118832,0.08357215069305772,0.22876832646442807,0.19308540928701728,-0.06405533105134964,0.8700816035270691,0.6548593640327454,1024,1024,621.199951171875,751.8638305664062,0.44542100413870855
repl0056_whitening_medium,DF40-cdf-pixart,whitening_medium,YouTube-real_00285_129,25.430561065673828,24.0,1.0,1.0,1.0,0.3575296401977539,0.2282848358154297,0.009273412637412548,0.8567637801170349,0.6398727297782898,1024,1024,621.199951171875,751.8638305664062,0.44542100413870855
repl0056_eye_enlarging,DF40-cdf-pixart,eye_enlarging,YouTube-real_00285_129,0.48201242089271545,0.0,0.05492210388183594,0.14892090360819105,0.2405858614552959,0.9694391387393645,1.0,0.0032724221237003803,0.6183177828788757,0.4331636428833008,1024,1024,621.199951171875,751.8638305664062,0.44542100413870855
repl0056_face_reshaping,DF40-cdf-pixart,face_reshaping,YouTube-real_00285_129,0.19554997980594635,0.0,0.012966156005859375,0.019893464071464962,0.034707194599246365,0.5485436893203883,0.6110620770814945,0.002930406481027603,0.3231488764286041,0.20081621408462524,1024,1024,621.199951171875,751.8638305664062,0.44542100413870855
repl0057_smoothing_medium,DF40-cdf-DiT,smoothing_medium,28154,2.901315212249756,2.2360680103302,0.49334716796875,0.44639946034065997,0.486414684216882,0.24560806631201287,0.12458245700853643,-0.2841204106807709,0.8401479721069336,0.6709998846054077,256,256,135.26995849609375,160.41204833984375,0.3310994128601692
repl0057_whitening_medium,DF40-cdf-DiT,whitening_medium,28154,29.370155334472656,31.08053970336914,1.0,1.0,1.0,0.2714385986328125,0.1263580322265625,-0.04636719450354576,0.7420074939727783,0.5268780589103699,256,256,135.26995849609375,160.41204833984375,0.3310994128601692
repl0057_eye_enlarging,DF40-cdf-DiT,eye_enlarging,28154,0.16442617774009705,0.0,0.0223846435546875,0.07920625105402215,0.17679024272430865,0.9604635310156783,0.9979550102249489,-0.0037663551047444344,0.40216997265815735,0.2560783922672272,256,256,135.26995849609375,160.41204833984375,0.3310994128601692
repl0057_face_reshaping,DF40-cdf-DiT,face_reshaping,28154,1.2163058519363403,0.0,0.1442108154296875,0.23379616617010512,0.2720685907499094,0.4400592529891017,0.23838747222516135,-0.0183759443461895,0.6465547680854797,0.45800715684890747,256,256,135.26995849609375,160.41204833984375,0.3310994128601692
repl0058_smoothing_medium,DF40-cdf-pixart,smoothing_medium,Celeb-real_id38_0009_131,0.9400038123130798,1.0,0.10727405548095703,0.07041584617166687,0.10442776948482389,0.27021380628528247,0.27800151131261946,-0.035186126828193665,0.8390819430351257,0.6239222884178162,1024,1024,624.8892822265625,821.3326416015625,0.4894656800075978
repl0058_whitening_medium,DF40-cdf-pixart,whitening_medium,Celeb-real_id38_0009_131,24.583324432373047,22.045408248901367,0.9998865127563477,1.0,1.0,0.41170024140236555,0.28561114094331,-0.02909877337515354,0.8338179588317871,0.6196554899215698,1024,1024,624.8892822265625,821.3326416015625,0.4894656800075978
